Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,pur_prc_amt,DTI Ratio,OUTCOME,Median_state_inc
32,135000,100,745,N,2132,4673,70200,0.456238,non-default,"39,326"
45,183500,95,687,N,1591,2765,98900,0.575407,non-default,"43,988"
27,247000,95,659,N,1100,5025,77900,0.218919,non-default,"40,171"
42,224000,80,724,Y,1186,2979,143940,0.39812,non-default,"43,217"
33,322700,77,681,N,0,5025,275000,0,non-default,"46,984"
39,123550,100,782,N,1373,3384,117000,0.405733,non-default,"38,550"
68,206000,80,649,N,2983,9992,260000,0.298539,non-default,"56,763"
26,188750,100,595,Y,2025,4666,101000,0.433991,non-default,"40,171"
37,174600,90,604,N,947,1962,69500,0.482671,non-default,"42,590"
47,116000,100,707,N,956,4637,75750,0.206168,non-default,"42,590"
59,286000,68,689,N,1402,2492,114000,0.5626,non-default,"40,171"
46,49920,66,763,N,2478,7077,243415,0.350148,non-default,"53,275"
32,116000,100,630,N,0,4200,120000,0,non-default,"41,275"
51,63000,75,744,N,2863,10430,325000,0.274497,non-default,"53,275"
37,64000,100,790,N,1895,9733,200000,0.194698,non-default,"45,787"
32,49950,90,705,N,2560,7792,286766,0.328542,non-default,"49,894"
19,94950,90,685,N,4265,7666,255000,0.556353,non-default,"53,275"
28,109500,99,658,N,3328,6003,327500,0.554389,non-default,"49,894"
66,157000,76,637,Y,1602,4721,152500,0.339335,non-default,"38,550"
38,138000,100,723,N,671,2887,65000,0.232421,non-default,"43,217"
69,54150,95,795,N,1785,8501,138000,0.209975,non-default,"33,948"
32,37000,88,631,N,0,7256,249900,0,non-default,"40,171"
37,191250,85,665,N,1244,5000,160000,0.2488,non-default,"41,275"
37,105150,79,652,Y,3281,9533,245000,0.344173,non-default,"53,275"
37,82240,100,784,N,1428,3530,85001,0.404533,non-default,"44,623"
37,215000,85,729,Y,682,1999,56000,0.341171,non-default,"43,003"
25,140600,95,629,Y,1466,3800,152500,0.385789,non-default,"40,171"
35,131550,100,794,Y,1794,4550,215500,0.394286,non-default,"48,688"
33,108000,90,716,Y,1002,2275,120000,0.44044,non-default,"51,022"
37,204000,80,710,N,5160,5025,305000,1.02693,non-default,"56,772"
39,179550,90,736,Y,998,2800,53900,0.356429,non-default,"56,772"
37,54250,78,629,Y,2992,7774,219900,0.384873,non-default,"52,354"
35,160000,97,779,Y,1184,2229,108900,0.53118,non-default,"43,042"
38,124160,97,723,N,1542,4223,119900,0.365143,non-default,"53,275"
54,292820,95,710,Y,649,5025,78000,0.129162,non-default,"44,228"
37,283000,100,601,Y,1012,2249,59900,0.449978,default,"41,275"
37,133000,95,740,N,1237,3639,109900,0.339929,non-default,"44,286"
28,108000,80,610,Y,2493,6348,247200,0.392722,non-default,"49,894"
45,245000,90,638,Y,1467,5000,140000,0.2934,non-default,"43,725"
48,141500,100,688,Y,1701,3093,163000,0.549952,non-default,"53,275"
25,87300,95,726,N,2203,4985,286200,0.441926,non-default,"44,228"
35,231000,100,736,N,1096,4250,135000,0.257882,non-default,"49,894"
37,104500,88,667,Y,564,2250,68500,0.250667,non-default,"43,988"
37,180000,86,738,N,0,4456,165749,0,non-default,"40,171"
30,234900,100,696,N,1275,4650,156900,0.274194,non-default,"55,914"
37,313500,95,684,N,1001,3161,106900,0.316672,non-default,"40,171"
49,195050,80,647,N,1567,2947,226447,0.531727,non-default,"45,787"
48,101600,80,662,Y,1322,4600,93000,0.287391,non-default,"44,476"
46,58500,90,699,N,1833,3895,103900,0.470603,non-default,"44,160"
40,241750,90,691,N,710,5025,105000,0.141302,non-default,"40,171"
38,166345,100,769,N,1441,5200,135000,0.277115,non-default,"42,617"
41,322700,90,679,N,0,5025,237000,0,non-default,"49,894"
34,192450,100,709,N,976,2870,90000,0.34007,non-default,"39,000"
24,116460,90,632,N,2131,7495,184000,0.284323,non-default,"45,787"
35,87900,86,654,Y,1252,2282,117000,0.548642,non-default,"40,171"
42,119610,90,666,N,1324,3899,189715,0.339574,non-default,"40,171"
34,190295,99,769,N,2505,4128,128195,0.606831,non-default,"41,275"
26,154000,100,670,N,1746,2963,137554,0.589268,non-default,"43,217"
30,123000,100,569,N,1682,4855,232900,0.346447,non-default,"43,217"
32,228147,95,656,N,1057,5025,116900,0.210362,non-default,"39,000"
37,69300,77,693,N,877,2800,117922,0.313214,non-default,"42,590"
49,101000,100,781,N,1864,5008,118000,0.372204,non-default,"44,476"
67,73080,102,666,Y,1095,3007,137000,0.36415,non-default,"40,171"
37,127350,100,652,N,1479,5026,168046,0.29427,non-default,"41,275"
31,137650,95,623,N,1117,2503,116500,0.446264,non-default,"39,000"
43,110100,95,764,N,1216,4000,160000,0.304,non-default,"46,984"
37,185614,97,791,N,850,1733,124900,0.490479,non-default,"39,000"
37,85000,100,788,N,1227,3610,160000,0.339889,non-default,"45,787"
25,74400,80,678,Y,2947,7000,248315,0.421,non-default,"35,523"
28,99000,100,713,N,2523,6602,183500,0.382157,non-default,"44,160"
41,139500,90,602,Y,1063,4220,64000,0.251896,non-default,"45,787"
25,90000,50,725,N,599,24102,87500,0.024853,non-default,"39,000"
37,318250,95,729,N,1338,2499,141900,0.535414,non-default,"44,160"
25,172000,100,667,Y,2012,4862,171804,0.413821,non-default,"43,217"
52,72000,90,711,N,0,5025,355500,0,non-default,"44,228"
44,165000,100,775,N,1197,3320,102000,0.360542,non-default,"40,171"
29,79310,100,740,N,1196,3750,139000,0.318933,non-default,"45,787"
42,182700,102,643,Y,1287,2707,131000,0.475434,non-default,"43,217"
77,66600,90,583,Y,2647,7086,255000,0.373553,non-default,"56,772"
22,65300,87,618,N,2678,8192,207850,0.326904,non-default,"43,217"
41,171400,100,673,N,791,3950,92000,0.200253,non-default,"40,171"
36,71250,95,724,N,1768,5006,115900,0.353176,non-default,"45,692"
44,123840,91,718,N,1609,5058,235000,0.31811,non-default,"40,171"
65,118700,90,697,N,3803,8333,246789,0.456378,non-default,"43,217"
37,138200,80,700,N,368,3033,50000,0.121332,non-default,"39,326"
37,171000,95,767,N,893,3888,50900,0.229681,non-default,"44,476"
37,177756,95,685,Y,1336,3291,54000,0.405956,non-default,"39,000"
31,276000,100,758,N,829,2051,88500,0.404193,non-default,"44,160"
37,128000,80,619,N,1328,4582,155750,0.28983,non-default,"53,275"
25,87000,100,699,N,0,5533,119660,0,non-default,"41,275"
37,191574,90,639,Y,1139,2007,104900,0.567514,non-default,"39,000"
36,304000,95,670,N,2108,5025,240000,0.419529,non-default,"49,894"
56,211500,90,787,N,2609,10167,220000,0.256615,non-default,"39,000"
34,160550,95,693,N,1871,5452,93500,0.343177,non-default,"44,160"
20,96500,100,753,N,969,4150,128000,0.233494,non-default,"47,220"
36,99910,100,634,N,2298,4875,174858,0.471385,non-default,"43,217"
35,149900,100,686,N,2055,5278,172500,0.389352,non-default,"43,217"
33,97400,100,755,N,2550,5105,288000,0.49951,non-default,"44,228"
37,228000,80,780,N,2968,8599,255000,0.345156,non-default,"41,275"
27,178900,100,751,Y,561,2096,67800,0.267653,non-default,"42,590"
37,87200,80,675,N,1875,4514,167590,0.415374,non-default,"53,275"
39,199500,95,613,Y,1149,2870,61000,0.400348,non-default,"37,396"
80,108000,90,662,Y,2269,6914,203610,0.328175,non-default,"40,171"
21,91400,100,734,N,5772,8483,235000,0.68042,non-default,"44,286"
21,120550,97,743,Y,2190,4000,275500,0.5475,non-default,"49,894"
74,102650,80,679,N,1993,5692,152500,0.350141,non-default,"45,787"
37,130600,95,637,N,827,5025,95750,0.164587,non-default,"53,275"
29,139100,90,745,Y,1019,4600,54900,0.221522,non-default,"44,228"
36,112150,100,624,N,4410,8069,205000,0.546536,non-default,"55,914"
42,189900,95,714,N,5314,11521,387500,0.461245,non-default,"49,894"
30,144000,80,705,N,0,5673,172800,0,non-default,"41,275"
26,185520,100,782,N,1232,2583,113000,0.476965,non-default,"43,003"
37,96425,102,632,N,0,5000,80000,0,non-default,"41,275"
35,219300,90,764,N,2774,3949,375000,0.702456,non-default,"55,970"
39,336000,80,712,N,0,5025,229900,0,non-default,"40,171"
37,102400,80,731,N,2329,4361,248936,0.534052,non-default,"49,894"
25,84000,100,685,N,2796,7760,304002,0.360309,non-default,"56,763"
47,60250,76,682,N,1619,2535,254000,0.638659,non-default,"33,659"
41,141550,95,794,N,1455,3983,129850,0.365303,non-default,"33,659"
36,109900,100,675,N,185,1892,109900,0.09778,non-default,"44,286"
37,300000,80,678,N,1273,5025,200000,0.253349,non-default,"52,354"
67,88200,90,780,N,1467,5189,147000,0.282713,non-default,"43,003"
41,145000,100,739,N,1470,3509,80000,0.418923,non-default,"40,171"
25,89000,100,702,N,1902,6397,244191,0.297327,non-default,"40,171"
40,89200,80,734,N,2124,5400,180000,0.393333,non-default,"44,228"
42,101250,80,601,N,1327,2666,99900,0.497749,non-default,"40,171"
25,126600,97,782,N,1968,6007,143521,0.327618,non-default,"40,171"
41,116300,100,759,N,1222,3200,116300,0.381875,non-default,"51,022"
37,165500,96,789,N,1119,3866,168000,0.289446,non-default,"44,160"
29,110033,95,627,N,1736,3722,122000,0.466416,non-default,"44,476"
37,113400,90,670,Y,1550,4501,131800,0.344368,non-default,"43,725"
51,118750,95,553,Y,1188,4523,168876,0.262658,non-default,"43,003"
41,75900,100,664,N,457,7250,64000,0.063034,non-default,"41,275"
37,198200,95,775,Y,1030,1836,75000,0.561002,non-default,"38,550"
50,179200,95,644,N,0,5025,330000,0,non-default,"49,894"
55,130000,100,729,Y,1466,4833,157000,0.303331,non-default,"52,354"
31,84050,95,716,N,2505,7723,310361,0.324356,non-default,"49,894"
60,80025,97,688,N,839,3852,135000,0.217809,non-default,"51,022"
37,107500,100,752,N,888,2322,56000,0.382429,non-default,"44,228"
37,99750,80,733,N,1981,8613,223000,0.230001,non-default,"47,220"
37,320150,95,650,N,0,5025,192000,0,non-default,"56,772"
40,216000,80,695,N,1161,2738,155000,0.424032,non-default,"45,787"
37,129200,95,587,N,1920,4844,185450,0.396367,non-default,"43,217"
30,79900,100,641,N,1611,6277,176000,0.256651,non-default,"56,763"
29,232200,90,721,N,2524,5025,232200,0.50232,non-default,"44,228"
30,149150,95,766,N,2063,5401,234607,0.381966,default,"39,326"
32,183200,80,708,N,941,1560,44001,0.603205,non-default,"43,988"
27,128725,95,737,N,1202,4417,125600,0.27213,non-default,"48,688"
30,155000,76,669,Y,1428,2500,98000,0.5712,non-default,"43,217"
39,86330,97,666,N,2222,7873,210000,0.28223,non-default,"47,220"
43,163200,80,664,N,954,1735,97400,0.549856,non-default,"41,275"
37,163000,100,550,Y,1158,1733,105000,0.668205,non-default,"40,171"
37,196650,95,633,N,1053,1862,145000,0.565521,non-default,"53,275"
37,144000,80,726,Y,1249,3021,141200,0.413439,non-default,"48,688"
36,180000,87,740,N,1155,4933,163900,0.234137,non-default,"39,000"
37,264000,80,708,N,1027,9800,157000,0.104796,non-default,"46,984"
28,151400,95,691,N,0,3200,124900,0,non-default,"49,894"
40,352000,80,750,N,0,5025,308000,0,non-default,"56,772"
37,60000,100,786,N,1298,3250,160000,0.399385,non-default,"56,763"
30,79600,97,663,N,1562,6024,155000,0.259296,non-default,"56,772"
37,97571,93,536,Y,732,2088,103505,0.350575,non-default,"39,000"
37,135000,100,739,N,1703,4435,163000,0.383991,non-default,"55,970"
27,91300,100,622,Y,2253,4333,225400,0.519963,non-default,"40,171"
46,134850,82,660,Y,922,2466,110000,0.373885,non-default,"42,590"
25,161000,100,743,N,667,3096,105570,0.215439,non-default,"40,171"
26,151742,102,796,N,736,1638,75900,0.449328,non-default,"41,275"
39,189050,95,661,N,1475,4567,125000,0.322969,non-default,"33,659"
73,50820,95,717,N,1799,7000,245000,0.257,non-default,"44,228"
27,176350,99,771,N,1705,4118,162000,0.414036,non-default,"53,275"
48,112247,98,759,N,3619,7518,345820,0.481378,non-default,"49,894"
35,153000,100,638,N,1771,4500,102869,0.393556,non-default,"41,275"
31,181975,100,793,N,632,2793,85240,0.22628,non-default,"39,000"
25,218225,102,744,N,1374,2622,105000,0.524027,non-default,"43,217"
34,144000,90,686,N,6272,13072,340363,0.479804,non-default,"45,787"
44,115850,97,731,N,1207,4828,155000,0.25,non-default,"45,787"
22,163179,100,685,N,1176,3790,163179,0.31029,non-default,"55,914"
37,265000,100,795,N,1056,5025,130000,0.210162,non-default,"53,275"
34,166250,95,693,N,337,1473,34000,0.228785,non-default,"43,988"
30,152000,80,575,N,2357,4033,155000,0.584428,non-default,"45,787"
19,89600,80,721,N,3275,7000,299900,0.467857,non-default,"50,614"
35,322700,94,709,Y,0,5025,285000,0,non-default,"52,354"
37,147000,100,763,N,2534,4160,127050,0.609135,non-default,"39,326"
37,170910,90,617,Y,2282,3607,173400,0.632659,non-default,"38,111"
28,62000,100,747,N,957,8530,102250,0.112192,non-default,"45,787"
40,117855,97,746,Y,1975,5856,184500,0.337261,non-default,"43,003"
37,152000,80,640,N,2491,8906,257205,0.279699,non-default,"44,160"
29,67500,100,710,N,0,7875,370000,0,non-default,"56,772"
24,44500,97,738,N,2087,7000,120000,0.298143,non-default,"47,220"
46,118750,95,741,N,2467,5180,150770,0.476255,non-default,"39,326"
56,156850,90,767,N,695,1667,57000,0.416917,non-default,"38,111"
34,114345,90,657,Y,2961,5621,270000,0.526775,non-default,"56,763"
51,114000,100,725,Y,1431,3293,123900,0.434558,non-default,"43,217"
28,412500,75,775,N,2586,16666,375000,0.155166,non-default,"44,228"
63,90000,55,766,N,3620,10000,290000,0.362,non-default,"40,171"
33,98000,100,729,N,1631,5781,321000,0.282131,non-default,"45,787"
28,322650,89,752,N,7648,16863,380000,0.453537,non-default,"44,160"
51,50000,77,725,N,2121,8553,259000,0.247983,non-default,"49,894"
23,202500,100,678,N,875,2073,125000,0.422094,non-default,"51,022"
33,185000,100,621,Y,1608,4295,156900,0.374389,non-default,"43,217"
41,201900,100,600,N,670,4741,104900,0.14132,non-default,"40,171"
22,186750,90,788,N,1271,3849,155000,0.330216,non-default,"40,171"
31,150000,100,624,Y,2016,5789,250000,0.348247,non-default,"56,763"
36,135000,100,650,N,1237,4040,90000,0.306188,non-default,"40,171"
30,185250,98,756,N,831,4500,110000,0.184667,non-default,"45,787"
31,309500,90,654,N,0,5025,173000,0,non-default,"39,000"
59,308750,95,750,N,2429,10028,182000,0.242222,non-default,"44,476"
28,92150,97,750,N,2641,6149,197000,0.429501,non-default,"46,984"
40,238850,92,702,N,1684,5025,238850,0.335145,non-default,"51,022"
29,75000,100,612,Y,3201,6655,139900,0.480992,non-default,"40,171"
36,339150,95,700,Y,1025,2016,122000,0.508433,non-default,"40,171"
27,149500,100,662,Y,1353,4800,169528,0.281875,non-default,"43,217"
30,152000,80,683,N,934,5025,99000,0.185882,non-default,"42,617"
44,239888,89,743,N,618,2065,70000,0.299274,non-default,"35,523"
38,121800,102,770,N,927,2100,97500,0.441429,non-default,"38,111"
48,176200,100,744,N,3104,5128,243325,0.605304,non-default,"45,787"
22,125000,100,727,N,1418,5800,230000,0.244483,non-default,"44,228"
39,308750,95,666,N,580,5025,63600,0.11543,non-default,"44,160"
35,106000,80,616,N,1106,3200,90000,0.345625,non-default,"38,281"
51,140000,80,751,Y,463,3930,55000,0.117812,non-default,"43,988"
39,170000,100,716,N,1200,3387,126448,0.354296,non-default,"43,217"
48,75500,74,605,N,0,5710,174900,0,non-default,"37,396"
42,127300,95,683,N,1812,4500,186210,0.402667,non-default,"49,894"
44,267000,100,732,N,1472,5025,190000,0.292954,non-default,"41,275"
33,161990,97,787,N,1696,3714,158530,0.456651,non-default,"40,171"
40,195100,95,664,N,1225,3840,175000,0.31901,non-default,"49,894"
40,42800,94,755,N,1382,7911,217580,0.174693,non-default,"56,763"
37,235000,80,657,N,908,5025,130467,0.180708,non-default,"39,000"
20,73600,93,701,N,1943,7254,249000,0.267852,non-default,"49,894"
37,156767,95,707,N,1998,4750,162499,0.420632,non-default,"41,275"
37,174900,100,700,N,1560,5000,205200,0.312,non-default,"49,894"
24,299000,100,635,N,1412,3158,94618,0.447118,non-default,"43,217"
37,157832,102,652,N,1731,4234,207000,0.408833,non-default,"53,275"
22,136923,102,581,Y,1483,3500,116000,0.423714,non-default,"40,171"
33,83900,97,677,N,2235,6166,159500,0.362472,non-default,"45,787"
59,206950,97,575,N,956,2340,124500,0.408547,non-default,"43,217"
34,149450,100,737,N,1025,6000,149450,0.170833,non-default,"46,984"
29,138700,97,799,N,971,4287,141500,0.226499,non-default,"44,160"
39,147250,95,702,N,973,4518,129000,0.215361,non-default,"45,787"
36,321755,102,645,N,984,5025,100000,0.195833,non-default,"44,228"
27,100434,102,751,N,1531,4684,97000,0.326857,non-default,"47,220"
46,165000,75,699,N,3050,10834,372000,0.281521,non-default,"39,326"
37,100000,80,618,Y,1301,2790,118000,0.466308,non-default,"38,550"
23,124637,95,779,N,1288,3225,194000,0.39938,non-default,"46,984"
49,87300,90,743,N,1942,6256,230000,0.310422,non-default,"49,894"
26,96425,102,648,N,2090,5167,132000,0.40449,non-default,"45,787"
43,110950,100,769,N,4329,6485,175000,0.66754,non-default,"44,476"
39,182922,100,638,N,1598,3420,180130,0.467251,non-default,"48,688"
26,91000,100,742,N,2967,8236,255936,0.360248,non-default,"42,590"
32,105000,70,766,N,2476,7402,365000,0.334504,non-default,"49,894"
37,142950,95,600,N,618,2685,82500,0.230168,non-default,"43,217"
42,94950,90,780,N,1185,3011,148500,0.393557,non-default,"48,688"
37,76000,95,615,Y,1243,3467,92500,0.358523,non-default,"40,171"
21,164900,97,571,Y,951,2245,79900,0.423608,non-default,"40,171"
29,200500,85,557,N,785,2474,85000,0.3173,non-default,"38,111"
41,86900,95,751,N,2171,5025,58750,0.432067,non-default,"42,590"
47,85975,95,688,N,2697,4968,235000,0.542874,non-default,"44,476"
29,116800,80,697,N,1383,3586,108000,0.385666,non-default,"43,988"
24,83505,95,699,N,1099,4000,164500,0.27475,non-default,"49,894"
34,179375,90,650,Y,710,1213,50000,0.585326,non-default,"40,171"
32,117900,90,672,N,1208,5000,117900,0.2416,non-default,"39,000"
24,119900,95,664,Y,898,2916,71600,0.307956,non-default,"47,220"
24,67900,97,678,N,1919,5000,101700,0.3838,non-default,"49,894"
42,246500,85,728,N,0,11450,418000,0,non-default,"49,894"
27,142100,102,732,N,1317,3397,63000,0.387695,non-default,"39,326"
28,137025,102,668,Y,1395,3250,154198,0.429231,non-default,"40,171"
30,249000,100,777,Y,1536,2728,194900,0.56305,non-default,"53,275"
41,100000,100,645,N,0,5025,264900,0,non-default,"56,772"
35,115000,100,728,Y,2170,7208,220293,0.301054,non-default,"44,160"
46,104400,95,771,N,2524,7125,275000,0.354246,non-default,"49,894"
53,50000,100,670,N,3295,7430,352650,0.443472,non-default,"49,894"
35,178600,95,726,N,1379,2750,41200,0.501455,non-default,"45,787"
45,146000,100,622,Y,993,2118,80000,0.468839,non-default,"35,523"
30,140482,100,707,N,1336,3150,117000,0.424127,non-default,"38,550"
31,124650,90,627,N,2514,7000,146000,0.359143,non-default,"56,763"
41,120000,80,745,N,996,3927,139900,0.253629,non-default,"43,217"
37,203000,85,674,N,2601,5025,369990,0.517645,non-default,"49,894"
26,153500,100,746,N,2023,5366,205888,0.377003,non-default,"39,326"
25,122000,100,773,N,1689,5292,168900,0.319161,non-default,"47,220"
37,148200,95,753,N,4610,9867,259000,0.467214,non-default,"56,763"
37,223800,80,728,Y,992,1733,142000,0.572418,non-default,"44,160"
37,275200,80,760,Y,927,3454,100000,0.268384,non-default,"44,160"
44,125000,100,704,N,2023,7442,125000,0.271836,non-default,"56,763"
38,124000,100,685,N,2483,4119,134500,0.602816,non-default,"38,550"
46,79000,100,760,N,2809,7783,204000,0.360915,non-default,"40,171"
34,131200,100,687,N,1415,7831,186651,0.180692,non-default,"55,914"
28,51500,92,796,N,1264,5479,182000,0.230699,non-default,"48,688"
